"","Subj_ID","Observations","Cattell","Proverb","Naming","Sentence_Comprehension_c","Story_Recall","Verbal_Fluency","Age","ToT_Ratio_inverse","Hotel_Task_inverse","RS-NET 1 (DMN, FPN, Language)_Connector_balance","RS-NET 1 (DMN, FPN, Language)_Peripheral_balance","RS-NET 1 (DMN, FPN, Language)_Provincial_balance","RS-NET 1 (DMN, FPN, Language)_Satellite_balance","RS-NET 2 (SMN)_Connector_balance","RS-NET 2 (SMN)_Peripheral_balance","RS-NET 2 (SMN)_Provincial_balance","RS-NET 2 (SMN)_Satellite_balance","RS-NET 3 (CON, FPN, Language)_Connector_balance","RS-NET 3 (CON, FPN, Language)_Peripheral_balance","RS-NET 3 (CON, FPN, Language)_Provincial_balance","RS-NET 3 (CON, FPN, Language)_Satellite_balance","RS-NET 4 (FPN)_Connector_balance","RS-NET 4 (FPN)_Peripheral_balance","RS-NET 4 (FPN)_Provincial_balance","RS-NET 4 (FPN)_Satellite_balance"
"66",70,"CC210422",38,4,0.88571,0.9558825,19,26.5,34,-0.09302,-58.69,-1.32264433404343,1.21616807741975,-4.5440037507506,-4.85415867905444,0.753090216526979,-0.804688555292853,-5.30454791629867,-5.08140436498446,0.390576495614414,-0.415415438961332,-6.91274282049318,-5.30330490805908,0.238891908282349,-0.324496045574497,-4.95582705760126,-4.26267987704132
"67",71,"CC210519",38,4,0.91905,0.8589025,17,24.5,29,-0.15909,-213.69,-3.29697581829146,2.79374821730284,-3.99574832307859,-5.52180462657364,0.0725706928348354,-0.0869419301338082,-7.13369491759835,-5.88093194910298,0.616709653425672,-0.634972410826314,-8.29610521826059,-5.54734523201828,0.896488104577975,-0.924258901523332,-7.24921505711439,-5.30330490805908
"68",72,"CC210526",32,3,0.78095,0.7196425,16,31,37,-0.45161,-720,-1.5357913722658,1.36867275977007,-4.01548171379638,-4.81398941001415,0.119749253109926,-0.183709482068803,-4.77988714339683,-4.87519732320115,1.86894910791918,-1.95727390770563,-6.2872387894571,-4.82090172066367,2.92275597644123,-3.09939904794926,-6.44773548684632,-5.06144112572643
"69",73,"CC210617",36,6,0.84286,0.940475,16,24.5,34,0,-480,-3.29697581829146,2.74366960420802,-4.10461377296147,-4.74646765913387,0.332679438382517,-0.373532061005155,-5.49833850044139,-5.14166355650266,1.49029748234004,-1.55140467103896,-8.29610521826059,-4.73911815849783,1.32802545299591,-1.40118297361364,-5.52942908751142,-4.83628190695148
"70",74,"CC210657",37,5,0.8619,0.97619,16,29,37,-0.33333,-321.13,1.51652294335573,-1.56705219593766,-6.13643031735817,-5.26096158000427,-0.804688555292853,0.753090216526979,-5.08016135674487,-5.30330490805908,0.18742546871213,-0.211520711486217,-6.21860011969173,-5.52545293913178,-0.71458246128001,0.650726464675993,-4.60960478305596,-5.42053499927229
"71",75,"CC212153",37,5,0.82381,0.95238,19,25.5,29,-0.20455,-480,-0.229523158278249,0.125941223357847,-4.24222562903576,-4.44986499381401,0.396505366736692,-0.411447179785712,-7.82724090175281,-5.74779936007298,0.602041632037652,-0.62822763446063,-6.91274282049318,-5.30330490805908,0.843970070294529,-0.945849534115699,-4.48158912421674,-4.61512051684126
"72",77,"CC220107",35,6,0.78571,0.90476,12,20,34,-0.36667,-197.91,-0.143017506834925,0.089438562647241,-4.95992662410419,-5.04693800109382,-0.591944675050783,0.503708155997127,-4.23682021046886,-5.06349878365332,0.234818582894713,-0.246149598327927,-7.82644313545601,-6.03468366622796,1.65847625667539,-1.71332197337652,-7.92818424136634,-4.97979418857368
"73",78,"CC220115",39,2,0.85238,0.7708325,18,16.5,29,-0.5625,-151.72,-0.89445403726498,0.830495371711169,-5.04752228390332,-4.96051090691369,-0.353001538572423,0.201504376210729,-3.86002771030977,-4.08317126162398,0.964299951060516,-0.987059802762362,-7.70029520342012,-5.5030706260839,-0.460584407329244,0.323885121115741,-4.03325687024226,-4.15103990589865
"74",79,"CC220132",35,6,0.72857,0.8809525,11,20,31,-0.18919,-264.97,-0.164303051291276,0.0984400728132525,-4.75623919927794,-4.83628190695148,0.924012777968065,-0.967744013463071,-5.89219654544931,-5.10373918508504,0.335472736288129,-0.371563556432483,-6.0585389127723,-5.04693800109382,-0.425267735404344,0.37590630586662,-4.71352621062572,-5.81213849929383
"75",80,"CC220151",38,6,0.89048,0.940475,23,22,30,-0.08889,-225.91,0.196014883925957,-0.244905043095723,-5.10373918508504,-5.10373918508504,0.374289490639715,-0.42635646713954,-5.12264035247275,-5.01727983681492,0.616709653425672,-0.634972410826314,-8.29610521826059,-5.54734523201828,1.18978816933398,-1.27116405386626,-5.01838298088708,-4.86423230105982
"76",81,"CC220198",40,3,0.88095,0.9493425,12,26,37,-0.57143,-80.19,1.05939157551483,-1.11185751541813,-5.81611860405045,-4.96882074366325,0.655851395816248,-0.711968934800533,-4.92064427576953,-5.23909800688807,0.432182496446877,-0.464632085443825,-6.4030221692153,-5.10373918508504,1.17441400208439,-1.21293254569741,-6.48234253306428,-5.22957956456891
"77",82,"CC220203",22,0,0.84286,0.714285,3,10.5,34,-0.36667,-144.97,-1.2683550632552,1.19922220156734,-4.86091921133686,-5.42053499927229,1.58474529984373,-1.61442545394514,-7.78696700261487,-5.58974242527865,0.187425468712131,-0.211520711486217,-7.60638738977265,-5.20849211697428,-0.248811298062787,0.191160505461159,-4.60960478305596,-5.42053499927229
"78",83,"CC220223",33,2,0.80476,0.8684525,15,20,33,-0.36667,-247.51,-0.375692949774494,0.281984051337143,-4.15310987144835,-4.90032427327857,-0.551419020731244,0.517794293082084,-5.47384506392058,-5.60737645654511,1.21836154177804,-1.26271329934854,-7.50273821075485,-4.93778885329331,0.242779525831069,-0.257958970999575,-6.68710860786651,-5.99396142730657
"79",84,"CC220232",42,4,0.85238,0.783895,13,22,36,-0.25641,-341.13,0.885115114405705,-0.928877847379626,-5.45721864913389,-5.35185813347607,0.119749253109926,-0.183709482068802,-4.61130517455561,-5.09681299033731,0.969979236987661,-1.02693725196122,-5.93555535266847,-4.75690035632682,-0.0344014267173323,-0.0344014267173323,-4.49361770008234,-5.08140436498446
"80",86,"CC220284",43,4,0.87619,0.95238,12,26,34,-0.53488,-480,0.590868331439527,-0.634306680537012,-5.66147127658448,-5.04243206817825,-1.66392609771817,1.36257783450257,-3.41444260841218,-4.33073334028633,0.335472736288129,-0.371563556432483,-5.4971682252932,-5.36363683266868,0.571913315745829,-0.596636280179102,-6.55535689181067,-5.45674460314256
"81",87,"CC220323",36,6,0.88095,0.9166675,19,22,33,-0.63636,-232.69,-0.840489018457873,0.745610750095686,-4.40595676152392,-4.78065021096533,1.35189293440256,-1.39500630172191,-6.50777510110454,-5.20849211697428,0.61742147003181,-0.634590731099922,-7.74413662762799,-5.66469508594815,-0.538440790798964,0.465215112513939,-4.74741351921464,-4.74741351921464
"82",88,"CC220335",43,6,0.84762,0.97619,17,19,34,-0.125,-392.75,0.864703363083662,-0.896670945004503,-6.17835896574707,-5.3899016053828,-1.14103300455206,0.976394655943861,-4.06044301054642,-4.21459369037368,0.969979236987661,-1.02693725196122,-5.93555535266847,-4.75690035632682,2.39872895354695,-2.4923786646267,-6.48234253306428,-5.22957956456891
"83",89,"CC220352",40,5,0.80952,0.90476,18,23,29,-0.45455,-92.94,-1.40691364832263,1.30625165344635,-4.54661373652807,-5.12197788143163,1.63444934046855,-1.66280116683569,-8.29687257494643,-5.6304149690302,0.964299951060516,-0.987059802762362,-7.00669522683704,-5.62040086571715,0.788679607281509,-0.820880547069497,-5.5637538300525,-5.78689738136671
"84",90,"CC220372",40,2,0.85238,0.90476,12,21.5,37,-0.2,-63.66,0.339181786491215,-0.354756438116102,-6.8766085499853,-5.89577929697357,1.91312032623232,-1.95066075181391,-6.68752414911496,-5.84022628872776,-0.831821575247705,0.764523843402173,-4.60977495237484,-5.38296484060832,-0.945849534115699,0.843970070294529,-4.15888308335967,-5.17048399503815
"85",91,"CC220394",35,6,0.7619,0.92857,20,18,33,-0.625,-480,0.988477473849983,-1.04450802967491,-5.61104042295759,-4.91789324239764,-0.833995489147325,0.75976192964193,-4.53643238400896,-5.22957956456891,1.21836154177804,-1.26271329934854,-6.4030221692153,-5.10373918508504,-0.460584407329244,0.323885121115741,-4.03325687024226,-4.15103990589865
"86",92,"CC220419",38,5,0.89524,0.940475,17,25,31,-0.17647,-338.03,1.67034666552109,-1.7110915661606,-7.86825426552061,-5.30330490805908,-1.52931186795482,1.39522299186419,-4.17529183802606,-5.21674571285422,0.827495233091024,-0.855832762837041,-5.99495843636224,-5.65848619974102,0.323885121115741,-0.460584407329244,-4.03325687024226,-4.15103990589865
"87",93,"CC220506",40,4,0.85238,0.963095,19,37.5,35,-0.11765,-191.41,0.196014883925957,-0.244905043095723,-5.30551363341863,-4.93778885329331,0.429385291825816,-0.466425807897852,-5.30219871325601,-5.55351314153692,0.356674943938732,-0.375387652870886,-7.00669522683704,-5.62040086571715,0.139262067333508,-0.166925871315981,-6.07611202116827,-5.38296484060832
"88",94,"CC220518",43,6,0.82381,0.8803575,17,18,30,-0.58824,-178.19,0.462035459596559,-0.500017425049387,-5.70948049577084,-5.17048399503815,-0.219938420365261,0.137348191151223,-4.37215665773511,-4.81398941001415,0.432182496446878,-0.464632085443825,-5.89109157296119,-5.30330490805908,-0.0344014267173323,-0.0344014267173323,-5.08636100462439,-4.49857433972227
"89",95,"CC220519",26,6,0.92857,0.940475,14,17,29,-0.11905,-246.09,-1.81319474994812,1.66954183650381,-4.35955377882182,-5.17048399503815,1.2000589050048,-1.2308094582795,-6.60168291475201,-5.5030706260839,0.501976008489008,-0.516144785243591,-7.78613643778307,-5.84022628872776,0.650726464675993,-0.71458246128001,-4.72849340202009,-5.19849703126583
"90",96,"CC220526",37,3,0.81905,0.916665,17,18.5,28,-0.4,-66,0.364643113587909,-0.432864082296279,-4.75623919927794,-4.83628190695148,-0.2390169004705,0.20334092401803,-5.19628464098288,-5.70711026474888,1.14184102321893,-1.19012739750388,-6.75285431776417,-4.88105214086258,0.37590630586662,-0.425267735404344,-5.52942908751142,-4.83628190695148
"91",97,"CC220535",40,3,0.8381,0.8333325,12,20,32,-0.44828,-470.63,-1.40691364832263,1.30625165344635,-4.61181472870676,-5.01727983681492,0.745142475678326,-0.770108221696074,-6.08995149382264,-5.75347925720142,1.0256197904909,-1.04707104812704,-8.29610521826059,-5.54734523201828,-0.538440790798964,0.465215112513938,-4.61264220082679,-4.90032427327857
"92",98,"CC220567",41,6,0.88095,0.950595,14,26.5,37,-0.13953,-304.87,0.853315932712767,-0.941958478622733,-4.76927119666852,-4.61512051684126,-1.66392609771817,1.36257783450257,-3.64414356027254,-3.93182563272433,2.13895566921224,-2.20386912005489,-7.60638738977265,-5.20849211697428,-0.945849534115699,0.843970070294529,-4.25561270981822,-4.94875989037817
"93",99,"CC220610",42,6,0.90476,1,18,32,32,-0.14634,-167.09,-0.600209184900676,0.489623416115388,-3.96578942958381,-4.93087032562739,1.13645676553852,-1.17156949854585,-8.29687257494643,-5.09091466015452,1.14184102321893,-1.19012739750388,-7.44658509915773,-4.80752776954247,-1.81645208181843,1.6519975268529,-4.07045024202266,-5.45674460314256
"94",100,"CC220635",43,6,0.91905,0.97619,19,32.5,36,-0.175,-253.59,-0.244905043095723,0.196014883925957,-4.79137308949002,-5.55351314153692,2.9262822521904,-3.05048152377203,-8.29687257494643,-5.21674571285422,0.234818582894713,-0.246149598327927,-7.82644313545601,-6.03468366622796,0.53248712054717,-0.575207882695259,-6.31806680679042,-4.81398941001415
"95",101,"CC220697",29,6,0.81905,0.9166675,22,24,35,-0.48387,-142.12,-0.337364695404233,0.292542349334034,-4.91422927598516,-5.60737645654511,-0.0468835858988504,-0.0468835858988504,-4.43477720005941,-4.43477720005941,0.751754607513417,-0.78314021908665,-6.86223476368033,-5.1574866714419,-0.0519597389307111,-0.0519597389307111,-4.33073334028633,-4.33073334028633
"96",102,"CC220713",33,3,0.66667,0.88095,17,16.5,33,-0.7,-144.59,-1.03407376753054,0.950976289862045,-4.68146963265748,-4.92263168947437,1.55747817350339,-1.62004809154612,-6.40412592208674,-4.93778885329331,0.677555085800109,-0.700973616809409,-7.65444322647011,-5.35185813347607,0.160560065012442,-0.200488860749404,-5.2158411447238,-5.39816270151775
"97",103,"CC220806",42,2,0.79048,0.797615,13,23.5,35,-0.35,-20.19,0.110133794410484,-0.191996822317373,-4.54101254468754,-4.61512051684126,-0.0360104375230331,-0.0360104375230331,-4.70130647075472,-4.70130647075472,0.302334349238651,-0.330202623607618,-5.94437293957413,-5.4743693103284,0.843970070294529,-0.945849534115699,-4.61653394463841,-4.48300255201388
"98",104,"CC220828",41,5,0.77143,0.916665,8,22.5,33,-0.58065,-286.81,-0.727548607277278,0.625488532086131,-4.20800388069462,-4.79579054559674,1.23474446299269,-1.31730148963294,-5.17332087637335,-4.76785576826519,0.677555085800109,-0.700973616809409,-6.55488262099314,-5.57405336798142,2.08389589202922,-2.21046980408624,-5.8181027316855,-4.71949044301739
"99",105,"CC220843",40,6,0.82381,0.869045,10,24.5,37,-0.37838,-240,0.245261356567829,-0.319665118304831,-4.68852102522299,-4.68852102522299,-0.367417040470634,0.293412747160766,-4.4576640488795,-5.01727983681492,0.683196849706777,-0.698134722070984,-7.78613643778307,-5.84022628872776,1.03095364019429,-1.12167756159911,-5.08636100462439,-4.49857433972227
"100",106,"CC220901",41,6,0.83333,0.8571425,17,23.5,35,-0.15152,-62.81,0.324346056823372,-0.379414430908222,-5.14341640533007,-4.88105214086258,-0.136495744588538,0.096755668464308,-5.2458537970123,-5.36363683266868,0.927896277994463,-0.966223100622364,-6.80903930604298,-5.01727983681492,0.139262067333508,-0.166925871315981,-5.5637538300525,-5.78689738136671
"101",107,"CC220920",37,4,0.75714,0.75,16,24.5,34,0,-290.56,-3.29697581829146,2.45478359116022,-3.7191354853283,-3.90145704212226,0.25489224962879,-0.312374685042152,-4.94875989037817,-4.94875989037817,1.33117506189881,-1.40036161833133,-5.52876749304468,-4.92263168947437,0.678173481007264,-0.700662056534249,-7.92818424136634,-5.37196604957118
"102",108,"CC220974",36,5,0.8619,0.8803575,11,25,37,-0.41463,-124.47,-3.29697581829146,2.87788961423133,-4.28960612889589,-5.49357893322182,1.40806816066945,-1.48008824040625,-6.00017648771,-4.74741351921464,0.898123427918706,-0.923597307056593,-7.65444322647011,-5.35185813347607,0.53248712054717,-0.575207882695259,-5.62311457158875,-5.06349878365332
"103",109,"CC220999",30,4,0.90952,1,11,22.5,37,-0.29545,-156.34,-0.534542150383307,0.471604910612709,-4.67531794589017,-5.18614356965616,0.332679438382517,-0.373532061005155,-5.49833850044139,-5.14166355650266,1.4793847841859,-1.50961757715189,-7.70029520342012,-5.5030706260839,-0.324496045574497,0.238891908282349,-4.25561270981822,-4.94875989037817
"104",110,"CC221002",38,5,0.82857,0.94556,21,17,37,-0.34884,-230.78,-0.471787751039237,0.421040319893636,-4.66510252671076,-5.88887795833288,1.55747817350339,-1.62004809154612,-6.11589212548303,-5.01727983681492,0.677555085800109,-0.700973616809409,-7.65444322647011,-5.35185813347607,0.316669609325033,-0.350656871613169,-5.48479693349065,-5.48479693349065
"105",111,"CC221031",39,2,0.87143,0.926785,17,18.5,38,-0.4,-101.59,-0.0295588022415445,-0.0295588022415445,-4.90032427327857,-4.90032427327857,0.824232587456207,-0.857248191240372,-6.21959563993323,-5.30330490805908,1.28977279412927,-1.33038516668037,-6.86223476368033,-5.1574866714419,-2.77834137472923,2.4027893196362,-4.16554701542856,-4.67637263919455
"106",112,"CC221033",37,5,0.87143,0.916665,17,31,28,-0.2,-227.31,0.110133794410484,-0.191996822317373,-4.54101254468754,-4.61512051684126,0.770336819251075,-0.881008917729515,-4.72541931413967,-4.21459369037368,0.159807676142399,-0.173189073230682,-6.39859493453521,-6.39859493453521,-0.0861776962410522,-0.0861776962410522,-3.81649057870658,-3.81649057870658
"107",113,"CC221038",34,3,0.80476,0.92738,16,17.5,29,-0.36667,-383.63,1.12798689734801,-1.1605432463986,-6.73022223891998,-5.34392787780009,-3.10768638819783,2.66244845113579,-4.01284634871473,-5.34784741544707,1.14184102321893,-1.19012739750388,-6.75285431776417,-4.88105214086258,1.83478011208417,-1.87758785639406,-7.92818424136634,-5.37196604957118
"108",114,"CC221040",39,6,0.89524,0.9047625,13,27,36,-0.04348,-241.53,1.27058755340792,-1.33565874515131,-5.47698642776042,-4.99147861197872,-1.04027671165515,1.00006061493961,-5.06628021750815,-6.45257457862804,1.00395167043258,-1.03886228426234,-6.16804046260586,-5.35711024638953,1.65847625667539,-1.71332197337652,-7.92818424136634,-4.97979418857368
"109",115,"CC221054",30,4,0.84286,0.85595,13,16.5,31,-0.33333,-316.13,1.3893760276573,-1.48463026184075,-5.18986565832054,-4.67904003455455,-1.12276274890039,1.0278432177799,-4.53259949315326,-4.90032427327857,-0.216722983511287,0.141179613462779,-4.81669089747431,-4.52900882502253,0.238891908282349,-0.324496045574498,-4.48158912421674,-4.61512051684126
"110",116,"CC221107",38,4,0.87143,0.940475,16,24,35,-0.11905,-262.06,-1.42310833424261,1.24653241874473,-3.97425623985403,-4.5207999462221,0.544727175441672,-0.56815069038526,-6.60168291475201,-5.5030706260839,1.0256197904909,-1.04707104812704,-8.29610521826059,-5.54734523201828,-0.350656871613169,0.316669609325033,-6.40357419793482,-5.01727983681492
"111",117,"CC221209",35,5,0.78571,0.8416675,17,25,29,-0.625,-141.81,1.21616807741975,-1.32264433404343,-4.85698953727897,-4.54683460897513,-0.7339691750802,0.613104472886409,-4.0397563719377,-4.61512051684126,0.14117961346278,-0.216722983511287,-4.61422002150801,-4.70953020131233,2.85393417363103,-3.09939904794926,-6.26873371641059,-4.65929580397649
"112",118,"CC221220",42,6,0.87143,0.8552625,5,22,37,-0.55556,-137.75,0.7339691750802,-0.753510330287036,-6.33043366392778,-5.99396142730657,0.89485545115409,-0.924920058572209,-5.70663554363861,-5.86078622346587,1.35673555887835,-1.39376637595859,-6.91274282049318,-5.30330490805908,1.46101790731583,-1.64093657949347,-4.46590811865458,-4.21459369037368
"113",119,"CC221244",44,2,0.87143,0.940475,13,18.5,32,-0.4359,-201.75,0.423120043346885,-0.45390247636637,-5.79909265446053,-5.44241771052179,1.02234409967301,-1.04824027815959,-8.29687257494643,-5.34754033747601,-0.493475985430878,0.432707844502039,-4.77835925921877,-5.09681299033731,-0.023716526617316,-0.023716526617316,-4.83230575857184,-5.52545293913178
"114",120,"CC221324",36,6,0.80476,0.9047625,20,28,36,-0.30769,-70.28,1.51652294335573,-1.56705219593766,-6.36000630111155,-5.1813513047699,-0.711968934800533,0.655851395816248,-4.7522630508983,-5.52545293913178,0.205794912979597,-0.237046456483201,-5.70821707172407,-5.42053499927229,2.61804976828611,-3.09939904794926,-4.85010182801188,-4.06164446764761
"115",121,"CC221336",36,4,0.8,0.916665,9,30.5,34,-0.28125,-108.75,-0.0241504602322832,-0.0241504602322832,-4.93558012793376,-5.30330490805908,2.19904441405321,-2.41769790009455,-5.02223442993961,-4.46261864200418,-0.105260510657493,0.0843702397659905,-6.04310778025982,-5.86078622346587,-0.023716526617316,-0.023716526617316,-5.12197788143163,-5.12197788143163
"116",122,"CC221352",40,3,0.90476,0.975,13,18,37,-0.275,-247.03,-0.0241504602322832,-0.0241504602322832,-5.19960139360888,-5.01727983681492,-1.22475534350846,1.13631415585212,-4.61130517455561,-5.09681299033731,1.7540570032763,-1.79814275612418,-8.29610521826059,-5.25702177504995,0.994252273343867,-1.01794438560065,-6.62340099662303,-5.70711026474888
"117",123,"CC221373",40,5,0.89524,0.8375,17,18,29,-0.41667,-310.78,1.19922220156734,-1.2683550632552,-5.30551363341863,-4.93778885329331,-0.7339691750802,0.613104472886409,-4.0397563719377,-4.61512051684126,0.751754607513417,-0.78314021908665,-6.16804046260586,-5.35711024638953,1.03095364019429,-1.12167756159911,-4.90280258929304,-4.61512051684126
"118",124,"CC221487",30,1,0.84286,0.973685,13,22,35,-0.23077,-47,1.19922220156734,-1.2683550632552,-5.10373918508504,-5.10373918508504,0.119749253109926,-0.183709482068803,-4.87596039076965,-4.78065021096533,-0.296806980228781,0.275533938516133,-6.55488262099314,-5.57405336798142,0.944818815488693,-0.994485579459212,-5.91169957863912,-4.93087032562739
"119",125,"CC221511",33,4,0.77619,0.964285,18,21,36,-0.21429,-356.91,0.625488532086131,-0.727548607277278,-4.53754999831311,-4.39444915467244,-3.10768638819783,2.54265671041832,-4.03474283904411,-4.34489776734795,0.377525739418923,-0.424177817040319,-5.01529110563245,-5.37196604957118,-0.460584407329244,0.323885121115741,-4.03325687024226,-4.15103990589865
"120",126,"CC221527",29,1,0.82857,0.8350475,8,14.5,34,-0.76471,-342.66,-0.840489018457873,0.745610750095686,-4.47125776840182,-4.69440131971603,0.273340955181123,-0.298457145619739,-5.70663554363861,-5.86078622346587,0.845909935112355,-0.887891257352457,-6.34680526803358,-4.96051090691369,-0.0344014267173323,-0.0344014267173323,-4.90280258929304,-4.61512051684126
"121",127,"CC221565",36,3,0.88571,0.8452375,16,27,32,-0.27778,-443.06,-2.84607149899959,2.63436248531105,-4.6073899427264,-6.11146733950268,3.48255906486746,-3.66671249552648,-8.29687257494643,-5.37278586719781,0.172371225940786,-0.19062035960865,-7.70029520342012,-5.5030706260839,-1.81645208181843,1.6519975268529,-4.07045024202266,-5.45674460314256
"122",129,"CC221585",33,5,0.81429,0.90476,12,18,37,-0.34694,-84.28,-0.244905043095723,0.196014883925957,-5.01617547447187,-5.19849703126583,-0.0281708769666963,-0.0281708769666963,-5.05482937451659,-4.85415867905444,1.26309392733373,-1.2859213869731,-7.05055607761381,-5.79779310911844,0.452163711117405,-0.4811908186363,-6.48234253306428,-5.22957956456891
"123",130,"CC221595",42,5,0.90952,0.87605,15,22,33,-0.1,-390.04,-1.23061473527236,1.11779510808488,-4.2318155528507,-5.09681299033731,1.74765722577179,-1.79924624044395,-8.29687257494643,-5.09091466015452,0.567616458112736,-0.579729602413202,-7.82644313545601,-6.03468366622796,-2.21046980408624,2.08389589202922,-4.83230575857184,-5.52545293913178
"124",131,"CC221648",36,3,0.9,0.90476,18,27,30,-0.34483,-206.22,-0.421994410059375,0.380772495517793,-4.89534913863846,-5.99396142730657,2.38262780066758,-2.58021682959233,-5.05482937451659,-4.85415867905444,0.0910193983871686,-0.118276740924373,-6.16804046260586,-5.35711024638953,0.238891908282349,-0.324496045574498,-4.61653394463841,-4.48300255201388
"125",132,"CC221733",31,5,0.87143,0.964285,15,30,36,-0.2,-139.25,-2.50715725872282,2.2458897493175,-4.2318155528507,-5.09681299033731,2.61558497343012,-2.78315767358902,-6.05970713720423,-4.88105214086258,0.683196849706777,-0.698134722070984,-6.68669289387175,-6.17586727010576,-0.0165293019512105,-0.0165293019512105,-5.30164515664071,-5.70711026474888
